Day,Month,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
10,12,297.03,5730.3,75.32,4.0,18.5,465.58,514.0,5562.85,74.9
28,4,527.93,3043.72,44.65,6.0,11.1,523.31,435.0,2667.61,42.57
2,6,36.8,2516.97,48.85,8.0,13.0,576.11,74.0,2406.26,37.57
16,10,305.4,5217.66,147.84,10.0,18.5,479.5,307.0,5161.6,99.85
17,1,819.28,6167.91,317.38,10.0,20.4,418.14,852.0,5627.37,300.23
1,12,338.4,5271.12,50.52,4.0,13.0,546.58,139.0,5279.46,48.92
3,9,209.43,4086.99,48.39,11.0,5.6,513.5,305.0,3799.7,49.18
12,2,152.23,4708.35,71.14,6.0,13.0,569.71,114.0,4286.4,57.25
14,8,151.4,4362.22,58.16,16.0,13.0,383.45,173.0,4177.2,94.05
9,12,366.3,5159.1,55.75,5.0,22.2,492.59,334.0,5050.68,57.77
4,10,229.9,4495.42,73.39,15.0,22.2,420.65,324.0,4496.75,63.15
9,11,826.4,3058.77,31.82,11.0,16.7,419.56,745.0,2811.16,0.0
23,11,642.78,3442.16,37.91,3.0,13.0,493.39,598.0,3103.2,37.91
8,6,1131.38,4519.27,67.58,10.0,48.2,418.48,974.0,4231.72,64.67
28,10,649.07,3036.48,55.09,3.0,9.3,536.59,612.0,2884.69,55.83
13,2,226.58,3230.35,52.78,5.0,9.3,625.86,247.0,2845.36,41.23
28,12,1359.5,3047.0,37.39,11.0,31.5,331.38,943.0,2661.69,37.31
8,12,178.65,3465.24,51.66,4.0,7.4,664.38,250.0,3337.02,49.3
5,6,174.0,4070.96,62.9,16.0,22.2,435.34,278.0,4187.73,72.02
27,2,116.5,5245.51,66.66,5.0,16.7,482.63,92.0,5083.29,65.51
23,8,260.2,2653.18,44.44,12.0,9.3,540.04,160.0,2476.06,41.33
8,2,1150.6,4992.38,71.72,6.0,20.4,464.03,1207.0,4519.17,71.83
4,5,525.35,3109.02,33.83,9.0,22.2,475.99,552.0,3004.82,33.83
26,1,944.62,4462.42,74.91,3.0,20.4,500.91,797.0,4242.35,41.4
29,11,41.46,3145.15,43.31,1.0,11.1,676.91,37.0,3163.77,50.2
27,3,283.48,4787.41,91.77,0.0,16.7,486.6,298.0,4593.89,84.35
12,2,35.09,3600.65,54.35,7.0,11.1,614.43,37.0,3461.62,53.88
5,3,69.7,5045.16,57.85,9.0,11.1,555.75,39.0,4975.59,57.86
7,4,288.7,4033.55,55.3,12.0,27.8,546.82,444.0,3985.96,62.88
7,10,905.1,4806.29,66.61,16.0,27.8,376.69,950.0,4414.98,68.46
12,12,877.9,5422.65,56.14,7.0,22.2,514.8,731.0,5103.57,60.62
20,5,69.07,3734.02,47.25,10.0,7.4,580.02,115.0,3717.99,49.85
9,12,805.79,2896.57,43.67,9.0,18.5,436.79,768.0,2573.0,61.55
10,5,449.57,3538.65,47.13,6.0,14.8,360.59,500.0,3526.31,46.69
4,11,142.97,4716.53,49.24,12.0,9.3,599.96,224.0,4485.89,46.07
16,11,247.5,3653.48,42.69,9.0,3.7,634.72,160.0,3348.54,49.44
18,4,879.37,4145.92,78.13,6.0,20.4,453.58,743.0,3726.92,75.68
3,12,1011.0,3524.16,42.57,10.0,31.5,345.37,1292.0,3213.26,45.96
29,11,1309.94,4831.06,63.99,6.0,31.5,376.85,1193.0,4622.09,49.31
24,1,971.1,4467.4,50.11,6.0,20.4,452.76,1034.0,4062.93,34.75
20,11,1325.15,4905.17,53.43,10.0,44.4,359.43,1381.0,4062.99,63.08
28,11,74.97,4265.13,54.03,2.0,13.0,565.6,123.0,4267.3,58.57
15,11,471.97,2848.29,28.32,11.0,18.5,368.79,797.0,2740.35,38.88
29,7,287.8,3599.44,70.64,12.0,13.0,578.59,251.0,3338.8,61.98
17,11,251.2,4513.7,84.38,10.0,13.0,403.18,225.0,4272.58,97.95
24,9,500.1,3574.22,49.86,14.0,20.4,548.58,500.0,3588.51,49.66
17,9,596.2,2654.48,48.83,9.0,11.1,500.91,496.0,2419.89,101.47
12,8,264.5,2279.3,43.78,,,514.01,276.0,2165.09,43.36
9,11,782.3,4921.95,50.82,11.0,22.2,483.27,607.0,4757.36,64.74
17,4,454.34,3540.14,83.0,9.0,24.1,479.9,526.0,3289.91,61.94
10,12,161.68,5017.52,68.96,2.0,13.0,536.52,221.0,4920.28,135.51
9,3,911.96,5057.48,72.93,8.0,24.1,423.9,912.0,4549.07,137.41
10,12,961.07,4716.07,46.56,8.0,14.8,510.0,910.0,4385.52,49.56
31,3,208.7,3609.95,54.48,8.0,22.2,511.09,340.0,3583.85,49.8
26,12,1115.2,4241.02,96.31,8.0,29.6,344.82,1147.0,3693.04,61.48
2,1,729.5,5119.65,50.06,10.0,18.5,394.06,847.0,4616.13,67.93
13,7,26.4,3933.99,62.47,24.0,5.6,531.35,29.0,3854.65,64.76
9,7,32.41,3329.05,44.75,18.0,9.3,581.57,39.0,3150.6,54.63
11,6,44.2,4581.88,90.33,13.0,3.7,542.36,32.0,4408.23,87.97
6,10,590.4,3897.62,59.17,16.0,24.1,381.1,552.0,3712.9,62.47
9,7,232.7,4388.09,106.65,13.0,18.5,549.33,291.0,4186.57,81.89
25,12,1384.6,3935.47,44.1,,,324.19,1155.0,3245.0,47.91
8,11,299.33,4467.6,64.51,5.0,13.0,439.61,305.0,4466.61,55.89
25,8,136.63,3762.31,67.14,17.0,25.9,534.28,169.0,3744.06,67.25
19,6,110.4,4548.0,74.89,12.0,13.0,554.47,49.0,4428.47,88.91
20,6,154.77,4562.45,60.77,14.0,20.4,552.34,183.0,4367.12,59.3
16,9,904.7,4452.18,89.14,10.0,20.4,306.88,866.0,4087.76,120.96
6,8,256.3,3772.71,73.24,15.0,16.7,486.49,231.0,3688.56,56.62
21,2,1416.5,4883.07,50.33,5.0,37.0,402.79,1318.0,4737.69,49.97
2,2,168.9,4968.06,62.48,7.0,7.4,545.02,95.0,4474.57,113.59
16,6,106.45,3642.05,80.31,10.0,25.9,495.04,185.0,3629.22,93.82
30,12,557.62,4108.1,44.52,9.0,18.5,387.2,835.0,3443.52,72.89
19,5,14.52,2522.3,39.0,8.0,5.6,507.55,7.0,2543.31,59.21
26,10,852.8,4708.92,75.3,11.0,25.9,343.6,1026.0,4303.63,111.81
13,1,447.3,4301.7,44.1,7.0,20.4,535.52,362.0,4104.27,44.1
9,11,299.95,2834.71,34.81,4.0,11.1,427.95,363.0,2653.88,31.5
2,12,243.96,5050.15,74.24,8.0,5.6,453.27,223.0,4762.29,54.86
19,7,182.5,3503.66,45.91,12.0,16.7,674.03,206.0,3395.07,46.09
18,8,491.7,2966.59,31.09,13.0,11.1,394.7,466.0,2705.47,84.59
5,8,339.9,3483.7,73.1,14.0,35.2,476.56,331.0,3400.15,76.8
8,1,407.3,3167.18,39.59,9.0,11.1,523.96,399.0,2849.39,41.02
27,5,245.8,3668.01,73.68,13.0,11.1,512.99,316.0,3303.91,41.64
10,9,100.75,4241.25,57.95,14.0,14.8,556.69,138.0,4249.66,100.69
17,11,316.54,4590.04,87.05,4.0,9.3,541.01,370.0,4303.8,77.09
12,12,1326.43,5661.29,73.68,12.0,27.8,378.37,1343.0,5170.74,73.06
2,4,843.4,4769.5,91.76,4.0,31.5,436.75,929.0,4498.59,65.4
24,6,45.15,4124.62,68.56,13.0,16.7,478.96,52.0,4069.88,75.65
16,2,317.97,3275.45,40.45,7.0,14.8,535.3,374.0,3090.44,42.77
19,5,18.1,2542.04,47.0,8.0,9.3,489.15,8.0,2594.21,59.21
25,12,1031.33,3977.12,56.56,,,402.33,744.0,3512.07,54.4
30,7,330.2,2612.73,37.83,12.0,5.6,512.48,221.0,2369.68,32.6
6,12,270.03,3146.06,50.77,7.0,9.3,645.87,444.0,3087.05,79.99
11,1,281.6,3886.93,41.55,4.0,5.6,577.87,182.0,3562.46,60.33
9,3,588.2,4464.77,72.4,9.0,25.9,458.35,797.0,4168.73,54.74
11,10,1008.64,4558.78,50.52,12.0,35.2,396.2,817.0,4420.48,82.9
20,7,118.17,2479.87,38.62,17.0,16.7,566.49,172.0,2367.76,40.95
19,4,119.32,4638.56,59.51,12.0,16.7,490.01,146.0,4890.7,72.11
23,2,55.8,4371.46,57.44,3.0,5.6,481.83,17.0,4703.85,70.08
1,8,1101.75,2626.96,41.3,15.0,31.5,382.15,729.0,2139.31,38.35
31,10,732.71,5462.26,218.55,8.0,14.8,379.1,850.0,5085.86,119.93
9,2,426.3,4057.24,49.32,8.0,14.8,538.15,271.0,3896.29,50.65
7,5,542.56,4508.48,67.33,11.0,27.8,385.28,796.0,4299.1,74.38
13,12,1288.18,5665.39,55.22,8.0,31.5,447.56,1161.0,4808.65,84.63
28,12,615.81,2748.9,47.31,2.0,14.8,288.29,471.0,2594.43,49.65
31,12,1088.72,4030.58,57.05,8.0,13.0,376.21,723.0,3670.41,51.28
11,12,663.7,3406.66,39.32,5.0,20.4,501.5,692.0,3101.06,38.0
13,7,114.6,2869.32,41.72,13.0,16.7,649.86,172.0,2661.21,41.72
31,5,151.3,2801.2,45.1,11.0,11.1,537.28,168.0,2587.07,37.4
8,2,1026.2,4045.26,34.63,6.0,33.3,454.75,942.0,3560.24,36.27
12,12,1441.9,3035.2,30.38,11.0,35.2,410.36,1149.0,2588.87,14.8
29,6,544.6,3241.23,46.44,12.0,24.1,564.97,583.0,3102.03,46.44
12,12,927.3,3465.54,37.64,6.0,25.9,458.73,929.0,3102.46,37.64
20,2,970.1,5129.09,68.0,8.0,33.3,410.76,973.0,4637.03,62.73
12,10,333.7,4072.04,73.44,10.0,16.7,407.89,308.0,4051.44,73.69
6,9,613.1,4560.1,63.76,15.0,16.7,440.79,640.0,4102.09,77.46
10,4,370.56,4652.62,79.09,8.0,13.0,480.82,267.0,4707.67,81.41
19,1,1355.87,5536.92,58.67,7.0,37.0,407.37,1211.0,4912.1,42.35
2,9,184.79,3449.9,72.91,14.0,9.3,477.21,269.0,3338.65,48.37
24,12,1444.51,4834.37,49.54,5.0,42.6,318.54,1451.0,4274.04,54.72
25,2,105.7,4959.44,63.05,4.0,13.0,486.96,133.0,5008.59,57.67
3,4,1173.9,4652.66,68.46,7.0,27.8,491.02,1044.0,4458.68,63.1
17,3,139.13,4655.83,182.86,5.0,18.5,556.83,184.0,4452.33,266.64
17,5,294.57,4391.91,60.54,11.0,20.4,282.75,378.0,4228.42,51.71
13,10,200.8,4017.85,50.28,7.0,13.0,506.14,164.0,3977.34,58.6
10,12,153.37,5127.82,72.83,3.0,11.1,524.17,198.0,5091.41,71.48
13,7,88.5,4369.0,79.96,12.0,22.2,571.26,96.0,4113.39,80.34
12,6,275.1,4573.5,68.13,14.0,18.5,588.76,203.0,4476.94,62.02
21,12,226.9,5283.54,103.45,7.0,7.4,535.54,220.0,4744.44,62.88
19,9,122.41,4455.14,86.22,12.0,13.0,391.48,121.0,4462.12,98.79
5,8,212.4,3281.65,69.25,13.0,9.3,487.56,137.0,3144.92,76.29
24,8,510.85,3798.55,61.04,13.0,25.9,515.57,538.0,3717.44,47.82
25,4,14.48,3424.49,42.93,12.0,5.6,615.09,24.0,3311.17,45.9
9,9,652.6,3592.44,48.83,15.0,18.5,441.51,785.0,3314.24,56.56
13,10,242.3,3482.07,49.03,6.0,14.8,557.11,192.0,3353.59,40.25
19,8,418.21,4296.43,91.77,16.0,14.8,443.84,469.0,4166.16,88.59
10,1,638.32,4960.17,51.88,9.0,22.2,446.46,698.0,4706.45,63.58
9,6,39.16,3915.09,68.45,18.0,20.4,510.51,104.0,3636.81,72.41
15,8,1252.1,3477.22,44.96,14.0,42.6,302.57,1133.0,2804.76,44.62
20,10,52.91,2781.69,39.11,9.0,5.6,639.15,66.0,2697.68,39.76
22,6,1216.69,3924.88,45.07,16.0,29.6,286.07,1006.0,3474.16,39.56
2,6,45.71,2747.54,47.73,8.0,7.4,600.17,98.0,2581.25,39.81
5,1,1140.4,3023.17,35.95,10.0,25.9,419.48,898.0,2741.42,38.2
21,4,644.3,4187.38,120.64,8.0,31.5,461.37,680.0,3930.63,128.99
7,5,256.9,3962.6,84.17,8.0,16.7,526.71,396.0,3999.19,104.73
16,12,691.3,5375.34,74.33,0.0,7.4,536.69,426.0,5149.51,49.01
3,2,554.9,4400.98,49.22,7.0,22.2,523.83,580.0,4123.51,50.65
11,4,374.51,4624.95,60.8,10.0,24.1,506.5,451.0,4268.97,78.3
12,3,842.4,4039.21,71.72,-2.0,24.1,488.77,658.0,3747.02,53.7
29,8,694.32,4432.25,123.15,13.0,25.9,348.93,734.0,4171.1,70.04
28,9,282.7,2895.29,45.98,14.0,18.5,556.4,263.0,2717.82,58.36
24,11,1468.37,4953.57,56.52,12.0,46.3,415.12,1394.0,4465.34,45.01
7,6,352.69,2629.94,44.19,10.0,31.5,503.41,313.0,2440.47,38.42
14,2,891.78,4950.67,61.02,7.0,16.7,463.4,647.0,4705.6,66.81
30,12,1116.7,5267.73,65.96,11.0,18.5,428.37,1152.0,4531.38,50.81
28,7,428.19,3780.93,60.53,15.0,31.5,467.96,518.0,3408.67,58.31
4,12,1074.37,4351.53,58.26,3.0,20.4,498.45,873.0,3984.86,52.04
6,5,99.92,3930.86,90.69,10.0,14.8,454.55,122.0,3815.17,93.04
20,10,445.1,3909.67,81.38,14.0,16.7,418.66,411.0,3751.23,71.49
30,1,1436.39,5179.7,48.19,7.0,33.3,388.11,1381.0,4495.91,47.71
21,4,805.3,3321.86,70.12,7.0,14.8,473.12,425.0,2767.44,47.29
23,10,544.2,4564.82,48.38,14.0,22.2,330.62,727.0,4176.2,52.94
6,11,532.89,3876.41,47.89,5.0,13.0,398.79,554.0,3799.94,51.91
11,5,334.91,4127.18,63.57,9.0,22.2,439.65,405.0,3925.94,63.93
20,7,24.23,4346.59,98.39,16.0,11.1,601.61,38.0,4178.37,58.72
17,7,28.52,2548.72,31.71,15.0,13.0,635.69,44.0,2633.67,44.01
10,9,323.7,2585.72,27.34,10.0,31.5,517.76,395.0,2408.87,33.41
20,7,136.8,2672.61,40.4,17.0,11.1,548.33,282.0,2485.74,39.77
30,3,525.8,3190.07,51.53,2.0,16.7,680.65,311.0,2949.28,58.14
17,9,759.8,2641.65,39.89,9.0,16.7,453.52,585.0,2303.87,42.07
24,11,1039.98,3535.34,44.86,12.0,35.2,472.32,877.0,3176.83,44.86
21,10,387.54,4693.43,182.21,12.0,22.2,488.72,652.0,4429.34,477.92
31,5,245.2,4593.03,79.12,14.0,22.2,432.76,215.0,4481.49,70.88
12,2,21.29,3154.62,47.83,7.0,9.3,585.47,34.0,2911.6,52.33
3,12,1080.76,4263.08,43.09,4.0,22.2,494.82,828.0,3696.22,56.58
28,12,1408.5,2818.05,31.87,10.0,37.0,364.47,821.0,2400.2,37.31
22,12,1266.08,4331.63,51.43,12.0,51.9,349.17,1285.0,3667.97,38.83
17,1,802.6,3972.24,42.27,8.0,24.1,393.16,836.0,3607.11,41.98
26,9,258.0,4672.12,70.96,15.0,13.0,484.65,184.0,4574.06,138.67
28,10,1122.02,3399.52,65.38,6.0,24.1,429.9,988.0,2970.25,38.12
24,11,15.98,4323.8,72.16,6.0,5.6,458.62,7.0,4188.39,67.34
26,12,1087.1,3269.56,45.65,,,319.6,946.0,2660.54,40.85
21,5,566.9,3547.66,40.77,9.0,25.9,432.75,575.0,3402.74,57.09
24,12,599.1,3984.06,53.17,7.0,11.1,473.49,542.0,3558.44,50.82
16,12,608.8,5116.82,48.06,1.0,18.5,544.73,425.0,4931.78,49.01
9,4,130.86,4457.58,87.11,4.0,9.3,476.23,240.0,4325.78,96.7
15,12,717.98,4756.82,53.33,9.0,22.2,532.31,507.0,4329.07,53.57
11,3,1324.5,2938.19,58.82,-1.0,31.5,436.48,1097.0,2808.84,70.16
29,12,1179.8,3494.33,40.17,5.0,24.1,267.72,1233.0,2741.29,39.56
14,7,184.87,2475.72,39.52,10.0,27.8,621.16,239.0,2197.9,39.15
25,11,796.21,4321.8,46.81,8.0,14.8,488.68,885.0,3946.99,45.18
11,11,224.43,2962.16,40.06,6.0,22.2,640.26,250.0,2837.05,39.07
28,12,1541.5,4498.63,67.49,10.0,44.4,297.41,1348.0,3975.51,49.02
19,9,204.89,2837.58,40.15,8.0,9.3,566.9,211.0,2868.73,39.63
25,12,358.44,3162.22,34.39,,,522.34,346.0,2954.76,39.17
19,11,1065.76,3042.59,30.29,2.0,14.8,435.25,791.0,2665.98,30.02
28,2,401.3,3118.15,56.25,8.0,11.1,505.23,341.0,2903.43,52.42
9,5,100.86,4590.0,92.11,6.0,13.0,506.54,129.0,4462.04,73.16
30,11,119.89,3938.8,52.09,6.0,7.4,479.44,181.0,3791.1,53.68
25,11,389.3,5251.62,183.48,6.0,9.3,492.36,760.0,4960.8,73.6
12,2,3.99,4433.27,141.12,8.0,20.4,583.93,24.0,4195.44,57.33
22,11,819.49,4840.49,76.59,5.0,13.0,506.96,761.0,4623.43,53.38
26,3,693.4,3310.25,75.29,0.0,24.1,635.57,422.0,3486.4,96.06
15,12,705.98,5003.46,53.28,7.0,16.7,536.66,520.0,4496.05,53.57
19,9,203.12,3113.33,47.38,8.0,7.4,567.78,214.0,3146.67,47.09
14,1,1005.4,4572.3,42.61,8.0,37.0,467.25,949.0,4242.25,43.31
27,12,1188.8,4523.73,76.82,4.0,20.4,286.2,846.0,4134.16,102.6
10,11,632.24,4310.25,55.31,7.0,22.2,551.21,346.0,4231.54,65.2
13,2,848.52,4919.48,67.06,10.0,14.8,455.83,801.0,4480.28,50.53
27,11,555.54,5684.38,72.51,3.0,18.5,486.9,665.0,5407.52,85.44
16,7,371.26,3858.72,49.0,15.0,25.9,525.22,497.0,3704.0,63.83
30,5,134.35,3655.89,69.06,12.0,22.2,438.29,299.0,3748.18,121.17
8,2,234.3,5508.84,127.07,6.0,11.1,408.51,302.0,5256.94,84.45
11,6,243.93,4539.11,95.53,17.0,18.5,458.2,262.0,4414.55,58.38
14,8,339.5,4210.49,49.0,17.0,18.5,469.39,280.0,4225.79,67.2
22,1,69.13,5736.57,70.2,1.0,7.4,467.75,115.0,5468.05,70.63
1,3,177.57,5316.92,80.73,6.0,18.5,480.92,118.0,4845.2,64.89
31,5,159.3,4449.33,67.59,19.0,16.7,478.69,121.0,4380.5,63.69
11,6,53.5,3568.7,45.34,11.0,3.7,678.81,14.0,3637.69,64.34
19,4,327.46,4657.61,82.13,,,587.0,279.0,4476.18,89.51
26,11,1192.5,4982.12,65.01,7.0,40.7,468.41,1241.0,4546.71,54.26
13,12,775.4,4328.52,52.84,4.0,20.4,602.16,536.0,4145.46,81.64
2,12,276.64,6108.3,264.13,7.0,1.9,416.47,260.0,5667.91,151.17
20,2,896.48,5527.17,126.32,8.0,25.9,477.33,885.0,5241.53,115.35
31,12,995.2,2953.68,39.86,11.0,27.8,338.12,1024.0,2832.23,38.75
1,4,1268.05,3153.93,34.7,4.0,35.2,409.4,1250.0,2660.23,34.7
21,8,295.73,2702.76,49.4,15.0,13.0,455.99,345.0,2625.88,43.17
3,7,378.31,2675.45,31.92,12.0,25.9,530.12,491.0,2577.53,31.92
10,10,320.5,4787.61,90.67,11.0,20.4,418.86,343.0,4547.87,67.57
6,6,54.99,4468.07,96.67,15.0,22.2,419.47,80.0,4402.48,84.82
15,1,539.9,4646.11,60.06,6.0,22.2,421.95,732.0,4405.57,50.07
4,11,466.12,4768.43,56.57,8.0,14.8,390.17,635.0,4583.66,48.56
2,10,969.1,2780.61,31.51,16.0,27.8,447.26,877.0,2525.46,31.51
28,11,243.46,4769.07,53.18,8.0,9.3,436.54,198.0,4515.65,53.18
5,8,220.99,2382.24,61.73,12.0,33.3,593.1,324.0,2341.61,28.69
8,8,532.32,4382.58,132.71,17.0,22.2,457.69,623.0,4198.57,72.11
24,1,896.5,4929.01,53.22,6.0,25.9,453.85,997.0,4353.31,49.53
22,2,1336.54,4925.05,44.91,13.0,35.2,434.58,1260.0,4465.76,48.43
5,3,371.93,5057.8,181.58,8.0,33.3,441.92,405.0,4758.59,85.11
10,6,55.2,3754.88,57.87,14.0,13.0,638.01,38.0,3594.88,53.63
17,9,637.0,4354.41,85.09,10.0,16.7,436.26,507.0,4088.76,51.02
12,4,147.7,4454.61,48.92,6.0,18.5,560.91,168.0,4183.0,64.24
29,7,83.7,2777.27,43.77,13.0,9.3,572.49,88.0,2643.09,76.37
13,8,87.95,4458.03,86.14,17.0,13.0,502.21,57.0,4428.84,105.95
30,12,897.87,4920.79,94.6,7.0,16.7,276.13,809.0,4834.78,79.5
26,7,84.6,2614.3,39.65,15.0,9.3,644.51,36.0,2542.85,39.28
13,6,546.31,2515.01,32.7,11.0,31.5,496.49,513.0,2401.26,30.83
18,8,240.61,2493.95,42.57,12.0,5.6,522.37,353.0,2391.08,50.16
15,5,793.9,4491.49,76.78,11.0,29.6,279.56,923.0,4117.69,58.78
14,3,259.6,5031.25,53.32,7.0,5.6,506.95,186.0,4829.89,50.64
14,6,994.88,4362.9,54.4,10.0,31.5,378.21,822.0,4056.49,65.78
20,3,161.3,5302.61,84.64,5.0,11.1,490.74,197.0,5178.71,168.48
2,6,22.52,3273.98,64.1,11.0,9.3,509.47,29.0,3220.26,47.06
2,5,62.47,4724.03,72.6,14.0,20.4,578.22,83.0,4632.83,76.12
3,6,63.62,3590.43,73.84,11.0,9.3,451.14,89.0,3570.96,77.17
11,11,1437.49,3129.89,28.21,12.0,48.2,353.5,1056.0,2753.18,44.98
1,7,318.21,3794.16,66.5,12.0,22.2,523.29,559.0,3554.66,73.6
24,11,1397.76,3195.21,43.55,11.0,33.3,376.5,999.0,2802.41,40.27
2,8,968.01,2754.77,45.13,14.0,20.4,413.87,953.0,2228.26,23.06
7,12,856.2,5194.3,57.28,7.0,24.1,473.97,1065.0,4872.37,44.33
4,11,193.04,5093.68,57.55,7.0,9.3,407.07,161.0,5304.91,150.9
16,8,374.62,3952.97,48.91,14.0,18.5,448.09,410.0,3778.78,49.11
21,2,1351.1,4922.86,50.87,5.0,37.0,399.43,1273.0,4717.79,50.17
13,12,1090.75,4880.01,59.41,3.0,16.7,421.03,1085.0,4482.44,63.46
18,5,301.3,2694.3,39.47,6.0,20.4,326.49,372.0,2591.97,27.92
24,1,375.0,5330.91,71.77,5.0,16.7,445.88,579.0,4980.0,51.83
4,12,1061.44,5005.49,63.33,3.0,29.6,471.94,957.0,4569.87,52.97
17,5,206.78,4518.23,68.65,12.0,22.2,295.06,207.0,4488.45,73.72
21,6,110.7,2814.71,45.7,10.0,7.4,571.59,111.0,2675.71,43.89
19,10,461.6,3030.33,50.74,14.0,20.4,466.88,458.0,2882.05,52.39
3,3,316.0,4638.77,50.88,7.0,14.8,549.77,249.0,4445.0,121.25
12,12,1333.14,3271.25,49.18,12.0,29.6,405.4,1207.0,2924.01,32.3
17,6,62.4,3383.06,45.33,9.0,5.6,592.32,18.0,3348.59,71.43
4,9,211.75,4485.31,111.02,13.0,16.7,433.08,279.0,4266.97,84.24
30,3,528.2,3666.68,39.74,2.0,18.5,606.53,373.0,3451.98,65.08
5,11,751.54,5302.18,71.21,9.0,13.0,355.09,643.0,5224.77,80.85
25,5,496.18,4423.24,43.24,21.0,33.3,522.51,491.0,4078.44,53.05
14,3,939.3,5661.71,219.75,5.0,18.5,407.64,635.0,5301.44,149.53
18,9,512.22,2766.35,31.62,11.0,22.2,468.59,587.0,2496.81,28.47
24,2,81.9,3319.63,50.85,-1.0,7.4,588.15,99.0,3209.06,51.19
6,9,349.02,4403.32,63.56,14.0,16.7,437.39,505.0,3975.67,59.93
6,10,748.7,2957.23,45.65,14.0,22.2,436.75,731.0,2534.63,44.72
29,4,1208.9,3999.28,70.37,5.0,42.6,348.86,1176.0,3539.42,168.05
26,3,367.7,3332.24,87.41,8.0,14.8,416.75,459.0,3023.18,51.32
5,8,207.94,3574.53,46.36,14.0,16.7,474.15,215.0,3472.61,53.21
17,2,1346.1,4116.96,87.6,7.0,29.6,343.63,1251.0,3565.59,40.19
30,8,780.56,4491.91,66.74,17.0,22.2,447.81,879.0,4160.76,113.79
20,11,1398.63,3043.66,30.02,6.0,25.9,376.98,1164.0,2661.89,30.02
12,8,474.92,4349.65,77.08,17.0,25.9,428.33,661.0,4002.44,91.57
14,9,41.17,2610.4,33.58,9.0,11.1,630.94,57.0,2517.93,44.79
1,7,297.16,3448.67,56.36,14.0,16.7,548.13,437.0,3230.88,68.09
8,4,760.13,3624.87,52.18,12.0,22.2,452.57,657.0,3383.9,72.75
16,12,515.46,5236.93,77.87,5.0,9.3,386.46,502.0,5171.47,94.68
23,7,601.43,2520.49,48.44,15.0,16.7,400.79,650.0,2325.58,66.92
10,5,275.49,2988.98,60.47,9.0,14.8,482.65,217.0,2726.89,59.39
4,5,903.62,4094.87,60.76,12.0,18.5,359.31,1007.0,3604.05,33.54
6,7,9.1,2663.92,38.51,14.0,11.1,666.05,31.0,2584.35,38.5
26,9,257.2,4880.27,73.43,14.0,11.1,467.21,200.0,4701.8,138.9
4,4,402.0,3172.6,34.93,0.0,14.8,685.76,296.0,3147.16,51.14
24,1,191.3,3204.71,34.37,2.0,11.1,629.63,172.0,3211.44,40.79
6,10,602.1,3805.61,46.77,16.0,27.8,376.82,596.0,3594.76,44.38
10,8,230.58,3646.49,65.1,20.0,18.5,471.22,221.0,3568.96,58.88
26,1,1437.15,5585.04,64.33,10.0,42.6,367.38,1412.0,4965.82,68.54
21,5,503.4,4474.44,63.16,11.0,29.6,394.54,444.0,4362.38,65.24
16,12,998.95,4958.82,46.02,4.0,29.6,488.16,755.0,4566.2,48.06
18,6,53.35,3388.73,44.46,12.0,9.3,595.32,42.0,3418.85,59.52
31,3,,3314.5,39.74,4.0,22.2,486.19,,3220.34,63.07
23,6,701.2,3819.64,52.18,12.0,24.1,437.46,738.0,3590.54,44.25
13,8,211.43,3690.18,106.55,15.0,16.7,393.18,264.0,3316.71,55.95
9,6,31.95,3953.85,69.36,19.0,14.8,497.36,84.0,3686.99,72.41
29,5,563.74,2556.07,31.22,9.0,27.8,425.47,613.0,2552.6,40.21
28,2,311.2,5141.9,79.75,5.0,18.5,482.01,259.0,4986.77,57.37
1,2,299.21,3300.81,43.32,3.0,20.4,537.94,388.0,3196.76,29.0
10,1,396.43,3127.45,37.46,8.0,20.4,453.17,572.0,2957.07,36.3
10,1,382.2,5788.74,184.22,4.0,13.0,450.67,416.0,5470.93,87.51
28,9,282.5,4036.17,68.41,14.0,25.9,415.2,409.0,3780.74,65.55
8,3,518.3,3102.68,41.93,5.0,9.3,472.28,507.0,3023.08,51.99
23,12,694.62,4471.51,65.87,9.0,16.7,461.44,664.0,3805.52,61.15
23,1,152.12,5259.57,46.58,6.0,7.4,583.05,156.0,5075.45,53.86
4,7,1013.64,2481.44,25.5,14.0,27.8,425.3,791.0,2344.14,29.28
8,11,547.2,3078.61,37.79,8.0,7.4,528.58,506.0,2801.53,60.89
27,7,168.3,3109.51,53.72,14.0,7.4,539.32,121.0,2831.79,47.61
31,12,1407.1,3532.77,49.11,10.0,50.0,298.98,1091.0,2829.32,40.34
7,6,84.74,2545.96,31.41,11.0,13.0,530.35,89.0,2503.78,50.23
18,9,428.8,4536.01,79.9,12.0,20.4,409.78,395.0,4286.95,86.53
20,7,78.73,3908.24,98.51,21.0,20.4,522.6,98.0,3912.05,76.48
1,3,426.1,3045.1,50.66,10.0,18.5,445.67,517.0,2791.55,33.66
2,9,257.2,4223.22,84.45,18.0,14.8,492.38,259.0,4057.3,83.55
20,1,1155.44,5033.57,41.77,10.0,29.6,431.68,1064.0,4472.12,43.37
28,12,1378.07,2912.87,30.96,4.0,18.5,364.35,779.0,2359.55,27.24
5,7,86.3,2930.07,41.19,13.0,13.0,666.54,39.0,2907.85,41.18
