Day,Month,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
14,9,35.58,2924.29,33.58,10.00,11.10,636.75,81.00,2796.84,47.63
6,8,157.40,2797.82,51.66,13.00,7.40,537.55,88.00,2625.44,51.64
19,12,1484.30,3268.00,32.25,9.00,50.00,332.77,1310.00,2799.06,-3.50
30,7,151.40,3696.03,64.60,13.00,3.70,509.48,79.00,3384.99,49.08
26,4,994.73,4701.13,70.83,7.00,25.90,450.77,818.00,4269.67,71.35
30,11,129.43,4323.11,53.59,6.00,11.10,463.69,178.00,4070.61,53.68
19,8,564.10,3623.63,65.22,15.00,14.80,387.72,392.00,3549.59,69.13
3,4,208.46,3013.26,44.42,6.00,14.80,546.23,358.00,2842.12,44.40
16,1,570.10,3142.29,37.22,5.00,24.10,483.63,501.00,2992.49,35.07
26,9,162.50,2861.57,39.07,14.00,13.00,577.02,307.00,2596.08,38.51
14,6,548.60,3567.54,31.00,9.00,18.50,441.24,591.00,3384.71,63.79
7,4,659.69,3795.17,88.88,5.00,29.60,577.44,718.00,3477.57,87.30
11,6,186.70,3514.00,38.12,11.00,13.00,531.00,163.00,3205.95,38.12
22,3,1536.00,3145.15,31.61,9.00,40.70,526.92,1209.00,2863.32,32.35
3,7,173.55,4430.32,91.62,16.00,13.00,492.62,183.00,4429.83,89.18
10,2,474.50,3248.44,33.92,7.00,18.50,610.45,344.00,2956.79,33.92
8,2,873.50,4354.90,80.23,6.00,14.80,523.20,795.00,4058.51,88.17
9,6,157.09,3854.95,79.64,14.00,16.70,506.52,229.00,3740.36,63.76
8,2,912.70,5049.02,96.07,6.00,14.80,488.28,818.00,4590.87,105.79
4,11,108.86,4801.71,50.65,9.00,7.40,575.47,106.00,4662.54,46.45
14,11,541.33,4059.23,46.23,11.00,24.10,416.54,769.00,3547.02,59.45
31,12,1126.19,4585.03,160.43,5.00,16.70,295.27,1221.00,5098.69,158.85
30,9,968.30,4000.68,73.59,15.00,27.80,410.91,858.00,3563.64,58.96
1,4,1233.05,3484.09,34.70,4.00,35.20,413.43,1172.00,2878.38,34.70
16,2,1169.20,5274.64,51.33,8.00,31.50,372.49,1260.00,4569.75,67.62
3,8,554.32,3596.72,54.54,15.00,14.80,424.58,436.00,3286.03,67.67
14,4,1654.80,4130.08,75.50,10.00,44.40,313.72,1309.00,3411.14,82.19
24,2,253.70,4930.34,51.28,9.00,14.80,544.26,276.00,4613.76,51.44
15,3,673.20,4953.08,80.96,6.00,14.80,451.62,475.00,4586.01,137.42
25,2,116.97,4885.11,63.11,3.00,7.40,475.12,115.00,4745.99,60.10
10,4,688.61,4437.83,72.49,9.00,20.40,507.37,574.00,4358.96,63.02
16,3,459.40,4785.38,51.28,9.00,1.90,523.49,337.00,4653.99,102.74
20,3,342.10,4696.49,60.59,4.00,18.50,472.68,681.00,4293.81,63.28
2,2,409.50,4960.83,52.50,1.00,13.00,530.68,535.00,4748.33,46.99
17,1,813.80,5113.16,50.30,8.00,22.20,383.43,998.00,4754.17,61.11
13,6,84.90,4192.19,46.19,13.00,11.10,583.81,35.00,4110.23,49.72
26,5,961.40,4134.11,54.42,18.00,38.90,417.57,1053.00,3594.04,47.50
11,8,547.01,3777.01,71.82,14.00,22.20,359.10,494.00,3567.53,97.62
15,10,831.00,3311.64,35.97,12.00,27.80,321.04,1018.00,2999.05,50.95
29,5,558.81,2598.47,31.22,8.00,31.50,427.21,592.00,2562.53,39.73
10,5,1088.44,4270.30,66.93,12.00,35.20,385.31,1166.00,3950.32,67.95
5,8,229.22,2387.25,51.66,12.00,31.50,620.47,304.00,2228.14,32.39
12,8,269.23,3889.99,63.31,15.00,16.70,493.42,238.00,3712.49,78.98
4,9,267.76,4607.36,93.31,17.00,29.60,416.86,407.00,4234.28,71.99
29,9,514.30,3869.77,62.60,13.00,22.20,445.21,698.00,3576.98,54.31
27,2,787.80,4814.28,46.72,11.00,22.20,487.09,786.00,4602.75,47.72
5,9,91.34,4486.15,77.74,14.00,13.00,474.33,78.00,4379.19,64.31
17,9,799.20,4063.38,49.96,10.00,14.80,482.80,511.00,3943.03,92.67
16,7,685.94,4346.97,80.32,18.00,35.20,477.16,678.00,4164.72,69.64
14,12,908.75,3647.60,40.48,6.00,16.70,499.45,964.00,3215.39,49.71
8,1,594.60,4555.35,78.77,12.00,20.40,478.82,720.00,4176.72,42.50
12,10,174.30,3554.10,63.96,12.00,14.80,443.39,130.00,3480.71,67.52
29,11,1289.48,5551.60,61.75,3.00,18.50,410.53,1156.00,5162.08,114.58
28,2,315.60,5355.58,86.33,5.00,20.40,470.73,268.00,5039.18,57.37
17,10,468.60,4967.74,99.64,14.00,13.00,383.12,414.00,4797.36,121.53
28,8,183.64,4371.89,63.51,18.00,16.70,444.94,195.00,4278.17,60.77
28,2,283.90,3801.67,50.83,0.00,16.70,623.92,179.00,3742.37,50.83
25,8,241.15,2864.66,58.49,13.00,16.70,560.44,296.00,2724.78,55.26
13,3,123.60,4918.76,92.63,8.00,13.00,549.58,19.00,4889.65,53.24
8,5,151.30,2849.08,51.90,6.00,14.80,552.15,158.00,2766.37,46.16
9,6,23.13,2697.59,38.42,14.00,5.60,509.96,58.00,2610.88,42.90
24,6,229.10,3633.28,51.34,10.00,7.40,569.25,125.00,3504.14,73.90
22,2,1349.72,5055.42,45.81,12.00,31.50,437.19,1286.00,4603.54,48.52
13,7,46.72,3875.87,67.38,24.00,13.00,563.97,51.00,3710.22,68.37
5,4,225.50,4923.92,159.88,7.00,24.10,489.84,273.00,4727.69,103.07
21,7,302.30,2761.66,57.12,18.00,18.50,615.31,221.00,2692.07,56.83
6,5,316.00,3875.42,89.83,12.00,22.20,391.77,259.00,3618.07,74.22
18,8,466.30,2388.33,31.09,13.00,11.10,426.07,526.00,2121.58,81.68
15,8,666.78,2594.91,43.04,16.00,29.60,362.04,608.00,2258.88,36.29
13,3,188.60,4133.18,47.37,7.00,13.00,573.49,78.00,4097.36,47.37
17,3,203.14,4044.69,48.69,8.00,16.70,595.89,233.00,3916.35,47.30
22,5,537.86,4542.97,73.26,12.00,31.50,390.17,690.00,4377.49,71.98
5,1,167.81,3895.57,55.60,9.00,11.10,486.00,265.00,3723.98,57.32
14,7,220.76,3465.41,69.40,11.00,14.80,627.00,223.00,3313.77,59.14
15,11,87.96,4995.92,76.53,9.00,5.60,553.54,83.00,4732.92,59.36
22,7,828.50,2429.12,38.78,14.00,16.70,434.09,630.00,2043.13,41.10
4,11,165.18,4850.06,57.55,7.00,9.30,420.44,154.00,4955.29,139.36
10,6,394.69,2511.12,41.88,12.00,16.70,400.28,419.00,2292.16,35.85
1,10,782.20,4000.40,50.12,15.00,29.60,445.37,808.00,3943.83,48.60
1,5,850.00,3444.38,53.62,9.00,20.40,425.26,676.00,3149.11,61.94
6,7,17.06,3176.75,44.76,14.00,7.40,720.38,28.00,3227.69,46.69
22,6,1168.61,2611.92,36.16,11.00,20.40,337.48,971.00,2235.26,28.64
5,7,68.70,4160.27,55.58,13.00,16.70,639.42,40.00,4154.51,52.03
15,4,247.65,3208.67,55.11,3.00,14.80,588.32,258.00,3177.98,59.85
5,3,517.96,4363.84,74.11,6.00,25.90,444.37,677.00,4047.20,63.48
25,8,244.88,2990.56,58.49,13.00,14.80,581.20,296.00,2854.95,55.26
18,10,242.70,4812.16,51.89,13.00,20.40,555.49,393.00,4480.06,69.32
27,10,299.10,4243.69,61.20,2.00,20.40,493.20,182.00,4187.51,63.15
14,11,1390.36,4738.70,51.96,9.00,25.90,303.01,1246.00,4449.47,49.32
29,2,421.06,3292.57,45.82,8.00,20.40,454.10,532.00,3207.53,47.74
3,3,85.00,3198.65,44.80,3.00,14.80,614.73,76.00,3002.04,42.45
5,11,1090.59,4673.78,48.06,10.00,29.60,366.25,988.00,4540.61,56.13
20,6,91.73,2766.24,37.87,11.00,9.30,591.31,121.00,2640.26,36.95
2,9,51.56,3681.04,81.28,20.00,11.10,547.56,124.00,3564.88,85.80
24,4,52.90,4671.80,85.01,6.00,18.50,579.57,100.00,4540.56,54.44
9,8,456.47,2945.19,37.03,14.00,14.80,456.59,536.00,2723.79,44.01
19,4,101.87,4587.83,59.00,11.00,9.30,495.79,141.00,4816.22,69.11
19,8,382.64,4044.49,49.38,13.00,13.00,463.96,298.00,4003.81,88.64
2,3,1243.52,4083.90,58.67,9.00,40.70,410.55,1199.00,3661.87,49.37
21,4,757.30,3940.91,115.84,9.00,31.50,495.71,735.00,3693.63,47.66
17,7,27.80,4410.21,95.98,21.00,7.40,471.74,28.00,4480.63,116.40
6,5,33.16,2618.93,48.81,4.00,9.30,653.27,64.00,2656.89,42.34
26,2,699.50,4790.74,90.46,8.00,11.10,522.91,569.00,4278.02,51.22
25,6,114.70,3803.86,53.84,13.00,16.70,513.51,138.00,3765.80,49.09
2,4,57.96,4466.49,56.37,10.00,9.30,579.49,52.00,4609.55,92.74
9,12,1278.20,5382.00,138.19,9.00,25.90,338.34,1146.00,4845.73,125.62
20,3,673.75,3395.62,50.20,9.00,14.80,404.30,764.00,2886.69,76.35
19,3,327.60,5391.75,151.01,3.00,16.70,477.27,199.00,5350.30,136.99
22,7,911.00,2703.79,48.08,15.00,29.60,405.36,695.00,2338.87,33.96
21,4,471.00,2668.38,44.94,4.00,13.00,486.41,421.00,2626.09,70.18
10,7,63.53,2610.04,31.24,19.00,9.30,572.23,46.00,2620.66,31.24
23,8,174.80,4559.47,100.17,17.00,18.50,441.22,222.00,4528.69,83.66
16,6,454.69,3596.77,79.74,12.00,35.20,437.45,570.00,3538.19,72.12
22,4,498.70,3997.42,64.28,7.00,27.80,563.52,464.00,3896.92,47.96
7,4,333.65,3374.36,53.77,10.00,18.50,519.32,440.00,3176.15,49.36
25,6,271.10,3427.13,47.60,13.00,18.50,521.43,422.00,3115.00,38.60
21,10,763.90,4841.64,79.55,15.00,25.90,350.68,795.00,5048.80,68.51
30,1,1353.83,4581.66,48.29,9.00,46.30,324.16,1134.00,3889.11,47.28
8,4,1195.39,4748.86,94.03,5.00,38.90,417.52,1145.00,4514.84,101.70
14,7,240.69,3392.29,67.75,12.00,18.50,625.51,225.00,3244.61,59.14
25,9,61.00,4519.82,77.16,15.00,9.30,489.40,27.00,4531.96,72.62
28,8,2.98,3816.42,48.24,13.00,3.70,538.88,8.00,3995.78,59.33
1,4,1256.91,3249.32,34.70,4.00,37.00,420.21,1235.00,2728.10,34.70
22,2,1380.45,3151.20,36.20,10.00,40.70,413.75,1021.00,2786.59,29.55
1,2,232.92,5200.06,52.30,2.00,14.80,533.88,354.00,5162.13,49.73
4,6,28.99,3017.84,42.75,9.00,9.30,689.47,24.00,2985.12,69.40
4,4,529.70,5100.74,85.75,6.00,31.50,513.41,575.00,4703.36,105.43
6,11,534.50,4889.02,58.11,8.00,14.80,513.37,841.00,4540.79,53.82
1,4,1435.27,4938.12,73.21,4.00,37.00,353.60,1395.00,3710.02,65.73
20,11,1324.87,5764.10,65.69,5.00,24.10,372.68,1428.00,5249.47,83.84
11,11,97.36,4337.95,86.23,9.00,13.00,575.61,100.00,4184.20,58.62
28,11,251.69,4856.97,59.43,2.00,25.90,561.00,342.00,4651.37,58.57
1,8,821.50,2681.67,43.86,17.00,18.50,539.76,538.00,2547.35,32.57
11,11,499.27,4706.10,74.83,14.00,14.80,418.26,566.00,4526.87,50.26
26,11,1186.40,5097.46,65.73,7.00,46.30,466.28,1251.00,4633.62,54.63
14,2,721.07,5570.73,120.94,8.00,24.10,447.43,608.00,5057.81,72.48
29,2,754.11,4899.99,50.96,9.00,18.50,484.81,678.00,4599.72,52.48
2,10,823.60,4765.47,63.74,11.00,27.80,488.95,792.00,4571.59,70.56
4,12,1045.86,5166.84,64.32,3.00,20.40,478.87,867.00,4813.97,54.92
21,5,96.07,4532.88,91.88,11.00,11.10,560.02,101.00,4406.41,93.66
10,6,58.00,3539.75,51.70,11.00,5.60,622.91,36.00,3415.29,52.31
20,12,1297.86,4863.39,77.37,8.00,24.10,325.88,1295.00,4448.35,52.83
10,2,177.67,4310.02,52.70,7.00,7.40,589.86,169.00,4040.14,53.92
2,5,627.03,4269.25,56.01,11.00,20.40,454.01,525.00,4082.37,54.54
30,12,1395.50,3963.04,50.34,8.00,24.10,271.56,1334.00,3537.89,59.91
6,8,170.00,2389.35,39.46,11.00,18.50,596.95,105.00,2343.64,41.67
16,9,1032.10,4348.47,78.98,11.00,29.60,295.41,1048.00,4020.29,54.03
13,10,199.60,3138.69,38.14,5.00,13.00,548.75,205.00,3174.37,39.66
5,9,89.57,4534.69,77.62,15.00,16.70,456.87,137.00,4326.70,64.11
25,11,335.60,5143.57,183.48,6.00,7.40,506.85,651.00,4964.67,73.60
28,4,588.08,2800.97,37.00,6.00,11.10,550.31,504.00,2432.91,34.92
3,7,161.24,4466.44,91.62,16.00,11.10,490.94,173.00,4451.71,93.32
4,4,905.84,2867.77,40.44,0.00,24.10,461.14,944.00,2597.92,38.81
18,9,745.16,4458.97,51.79,13.00,27.80,372.28,870.00,4097.21,49.46
27,9,242.80,4036.81,56.50,9.00,13.00,573.60,168.00,4099.83,57.02
18,10,1122.90,4532.19,66.15,14.00,29.60,336.46,1006.00,4402.27,57.32
12,6,200.60,2743.29,37.13,10.00,14.80,580.13,124.00,2752.07,37.77
13,12,1409.41,5696.69,67.68,5.00,14.80,419.30,1159.00,5219.19,177.21
4,7,775.24,2819.04,26.91,14.00,27.80,374.34,799.00,2554.38,29.54
4,1,1233.47,3088.77,27.19,3.00,13.00,283.74,993.00,2899.57,29.82
26,9,228.80,4640.62,62.72,14.00,13.00,484.88,181.00,4406.81,138.66
26,2,190.90,4587.09,54.20,1.00,16.70,524.32,104.00,4546.83,92.27
8,11,336.28,2928.51,28.87,4.00,13.00,456.04,382.00,2832.66,61.55
5,11,146.00,3284.72,44.43,4.00,11.10,649.35,72.00,3310.76,44.90
26,6,75.20,3984.01,58.04,16.00,11.10,475.53,161.00,3855.08,55.61
17,4,1207.19,3112.60,94.71,10.00,38.90,360.34,1033.00,2690.52,46.09
10,1,655.46,4016.58,41.59,9.00,20.40,489.09,586.00,4052.02,42.48
7,6,573.80,3953.88,58.70,11.00,27.80,505.33,540.00,3971.46,47.58
20,7,271.00,3290.60,52.92,19.00,13.00,602.13,231.00,3226.53,65.69
30,11,145.98,5544.44,146.95,7.00,11.10,415.10,182.00,5255.70,145.22
28,8,229.64,4238.42,64.55,17.00,11.10,475.30,213.00,4300.98,60.47
20,5,68.87,3636.20,47.25,11.00,13.00,571.61,96.00,3686.21,51.11
5,12,744.18,3702.91,46.50,4.00,22.20,480.70,628.00,3218.92,37.57
18,2,1244.86,3701.44,42.95,7.00,25.90,501.13,939.00,3309.97,42.64
9,9,477.16,4245.76,50.54,15.00,14.80,425.78,559.00,4035.96,50.60
26,4,907.00,4468.97,83.16,7.00,31.50,482.15,980.00,4198.62,105.43
3,12,393.28,5452.31,77.90,8.00,16.70,442.30,495.00,4970.89,80.40
16,12,507.21,5076.44,75.84,5.00,5.60,382.26,497.00,5056.50,94.68
19,10,617.90,4251.09,70.08,10.00,7.40,391.98,637.00,4026.19,48.10
28,8,958.10,4356.24,47.80,15.00,25.90,373.05,830.00,4001.86,77.43
28,1,295.40,4386.35,43.22,6.00,9.30,583.67,205.00,4622.58,44.35
22,12,1198.21,5248.75,44.91,11.00,29.60,438.03,1103.00,4401.14,47.88
12,6,198.10,2625.68,37.13,10.00,16.70,595.45,140.00,2661.54,37.77
14,2,672.33,3260.82,42.25,6.00,33.30,478.69,645.00,2923.96,38.69
17,1,815.60,4945.19,46.99,8.00,18.50,384.65,912.00,4585.34,61.11
19,3,957.10,4345.46,54.93,11.00,25.90,397.95,912.00,3761.15,46.97
22,12,1166.32,5351.35,46.12,11.00,25.90,485.53,964.00,4484.98,48.30
29,5,227.10,4471.08,59.95,14.00,13.00,583.51,125.00,4323.15,59.47
15,8,492.65,4614.62,64.77,17.00,25.90,424.34,750.00,4402.80,66.67
8,10,268.97,4754.57,95.47,11.00,13.00,441.32,388.00,4421.58,78.56
23,8,258.00,2721.92,44.44,12.00,9.30,532.37,130.00,2520.23,43.27
12,4,138.65,4694.10,90.79,9.00,16.70,537.31,102.00,4574.89,72.90
14,7,323.98,3863.72,75.74,13.00,25.90,583.83,329.00,3632.57,59.82
20,4,1086.30,4207.69,50.08,8.00,20.40,430.15,756.00,3543.12,62.72
8,8,19.09,2852.14,32.68,14.00,9.30,573.02,17.00,2867.42,36.16
12,6,327.00,3934.47,44.65,11.00,22.20,561.61,274.00,3804.20,45.62
7,10,783.90,2595.25,42.59,15.00,18.50,458.73,863.00,2211.94,21.27
2,11,840.90,2933.12,33.66,2.00,13.00,432.34,776.00,2622.91,36.49
4,7,339.60,3823.68,107.55,12.00,7.40,493.35,367.00,3537.68,97.93
8,9,387.21,2756.47,45.22,9.00,18.50,452.78,412.00,2578.12,32.99
15,12,1485.84,3012.01,30.78,9.00,27.80,392.07,1339.00,2533.58,30.66
25,2,65.39,4977.21,63.06,6.00,14.80,515.98,77.00,4811.67,57.01
31,8,336.69,2510.93,44.23,10.00,13.00,530.76,377.00,2302.41,29.75
16,6,79.57,3497.07,79.74,10.00,22.20,517.36,151.00,3547.89,88.42
30,1,794.93,5673.86,68.44,8.00,20.40,497.71,910.00,5245.68,79.61
4,11,325.50,3184.52,37.86,5.00,13.00,630.22,219.00,3080.37,53.54
29,9,513.90,3989.20,68.20,14.00,22.20,462.20,594.00,3702.54,55.52
19,1,403.50,4619.78,62.27,2.00,5.60,506.69,187.00,4451.30,69.06
3,4,1235.00,4499.65,57.36,8.00,29.60,483.49,1144.00,4297.69,55.73
20,5,643.20,3311.89,49.68,10.00,33.30,336.18,558.00,3026.91,40.47
9,5,345.55,4406.97,69.62,8.00,20.40,459.61,419.00,4386.62,67.76
28,4,685.38,2677.44,52.96,6.00,14.80,513.36,630.00,2293.55,48.53
9,3,778.50,3516.77,48.08,8.00,37.00,461.44,887.00,3277.66,52.45
4,10,169.90,3235.23,53.21,13.00,13.00,625.00,180.00,3308.24,63.98
17,5,179.39,4489.71,68.72,10.00,20.40,295.84,140.00,4523.00,82.04
29,9,406.94,3958.27,64.29,16.00,18.50,592.99,485.00,3687.99,64.93
30,12,854.30,4247.74,53.84,11.00,22.20,444.31,711.00,4013.72,50.44
1,7,398.74,3702.84,60.91,13.00,24.10,549.81,355.00,3549.75,77.83
8,9,112.87,4076.07,79.60,13.00,14.80,521.35,155.00,4493.31,109.18
20,10,251.30,4306.87,53.90,13.00,16.70,549.91,235.00,4169.96,56.19
4,7,990.52,4225.20,46.60,15.00,24.10,356.29,906.00,3971.50,46.60
2,11,698.00,4669.65,70.63,5.00,16.70,474.21,634.00,4493.17,52.98
29,4,996.83,3465.08,55.72,6.00,18.50,466.88,804.00,2574.12,48.53
3,1,1114.20,3769.01,39.71,7.00,31.50,435.70,1083.00,3684.17,40.71
30,9,1215.30,2726.55,44.63,13.00,33.30,377.45,854.00,2214.81,40.61
4,11,86.07,3512.19,51.29,8.00,0.00,644.13,118.00,3255.45,44.93
2,3,30.00,3119.63,40.09,3.00,11.10,660.98,24.00,3073.05,49.54
20,11,1299.11,4741.44,51.24,4.00,29.60,411.54,1323.00,4209.46,79.27
26,8,35.87,3997.86,66.57,16.00,9.30,495.49,33.00,4115.06,71.73
30,3,179.24,4424.97,65.26,10.00,29.60,499.74,301.00,4318.68,67.19
11,10,187.30,2673.42,56.59,5.00,14.80,465.58,222.00,2650.77,35.48
19,11,947.00,4647.86,54.24,4.00,20.40,412.23,1081.00,4224.99,50.65
27,12,1403.59,4295.91,48.01,5.00,33.30,253.41,1376.00,3752.56,39.77
16,8,196.21,2566.83,41.27,12.00,5.60,518.95,262.00,2670.46,39.71
24,5,98.40,3511.83,43.44,11.00,13.00,593.78,152.00,3524.33,52.58
9,6,380.62,2417.12,36.25,7.00,11.10,540.54,382.00,2248.16,45.99
7,10,301.00,4232.11,72.38,12.00,20.40,507.77,442.00,3895.17,53.32
17,6,42.73,3805.73,62.15,15.00,13.00,507.78,56.00,3812.77,66.85
21,12,1506.98,3281.25,34.00,9.00,29.60,320.42,1320.00,2860.10,30.60
27,2,104.50,5178.43,65.26,5.00,13.00,480.15,87.00,5061.84,64.59
10,10,301.40,5010.81,109.86,9.00,13.00,408.38,308.00,4907.43,150.73
8,3,1126.50,3236.78,36.58,8.00,25.90,433.56,833.00,2799.36,33.72
13,9,194.98,2629.73,40.00,10.00,3.70,566.16,212.00,2454.70,39.56
15,2,138.00,4118.50,82.00,4.00,9.30,549.56,59.00,4059.65,50.17
22,12,1412.97,2870.76,30.80,4.00,24.10,378.53,1133.00,2571.10,20.00
11,8,460.10,3556.63,48.33,16.00,20.40,412.94,444.00,3379.65,80.21
23,2,1120.24,4729.79,45.81,12.00,27.80,483.63,1065.00,4431.85,44.10
25,1,1173.30,5252.19,57.40,9.00,18.50,489.18,704.00,4853.23,117.48
21,10,374.30,2605.04,59.84,13.00,16.70,493.71,253.00,2496.58,47.40
11,7,243.29,2581.73,37.67,11.00,13.00,591.80,188.00,2414.74,39.67
27,3,346.32,5388.29,112.49,2.00,11.10,479.43,155.00,5235.42,107.39
14,3,300.20,3087.49,41.44,7.00,13.00,562.77,122.00,3025.27,44.09
28,4,448.06,3553.16,64.81,6.00,20.40,534.71,501.00,3368.38,47.38
25,3,1049.50,3013.43,71.89,2.00,25.90,549.23,681.00,2956.42,145.72
25,11,173.80,4400.63,59.34,8.00,16.70,574.00,136.00,4539.44,517.69
4,3,384.80,4570.15,67.12,5.00,20.40,514.64,217.00,4492.94,67.13
16,1,529.90,3047.03,49.94,6.00,27.80,409.24,620.00,2863.74,29.48
26,3,326.10,3906.03,52.27,9.00,11.10,481.05,346.00,3554.65,75.94
12,7,3.94,4321.51,67.15,22.00,7.40,494.18,6.00,4323.53,61.42
10,10,358.10,4597.38,90.67,9.00,24.10,419.24,506.00,4320.43,60.02
7,1,924.11,4019.58,55.35,11.00,31.50,390.62,1016.00,3512.03,51.35
28,10,740.85,2782.15,31.63,8.00,33.30,465.25,606.00,2535.73,58.26
25,2,85.66,5844.39,338.95,4.00,3.70,459.90,42.00,5718.14,318.94
14,7,195.46,2765.43,41.72,11.00,18.50,609.02,167.00,2580.19,39.15
27,11,264.08,3701.55,48.12,6.00,9.30,493.20,289.00,3556.54,34.41
7,8,46.09,4265.91,77.10,18.00,13.00,490.02,32.00,4278.84,70.16
23,3,810.60,4462.31,48.73,10.00,37.00,454.49,779.00,4111.93,53.34
18,5,156.31,3268.45,47.79,8.00,14.80,380.53,250.00,3270.93,60.18
10,6,810.72,4286.54,59.95,12.00,27.80,404.36,903.00,3952.61,68.05
29,3,42.81,3445.26,50.98,10.00,9.30,516.82,46.00,3112.92,53.23
5,3,281.70,3194.34,43.83,2.00,11.10,556.83,241.00,3151.85,42.53
30,7,98.30,4442.00,60.29,14.00,11.10,569.87,106.00,4228.97,54.87
4,5,386.02,4483.82,74.20,9.00,9.30,482.88,461.00,4238.92,65.80
24,1,374.30,5282.37,71.77,5.00,14.80,449.15,577.00,4988.32,52.73
1,6,294.46,3991.13,71.94,12.00,22.20,438.36,443.00,3764.26,61.85
1,2,245.55,4668.46,48.33,3.00,18.50,548.54,417.00,4748.76,48.34
22,9,528.80,2441.41,37.40,15.00,1.90,459.49,522.00,2309.28,46.63
27,3,443.61,5183.63,112.49,3.00,29.60,466.81,444.00,5079.11,100.71
1,8,921.51,4442.10,92.76,17.00,24.10,457.24,1021.00,3973.02,60.11
16,5,57.63,3277.76,48.17,4.00,7.40,407.10,43.00,3188.87,49.50
2,10,724.37,3540.90,48.52,7.00,13.00,542.63,606.00,3142.73,49.66
15,5,472.81,4290.38,82.01,9.00,22.20,317.49,432.00,4044.40,101.46
15,4,1083.00,4944.99,52.79,9.00,37.00,409.22,1081.00,4546.13,51.14
20,4,303.86,4559.86,66.69,9.00,20.40,578.91,429.00,4322.89,72.57
28,6,376.70,3929.49,45.99,13.00,22.20,540.09,357.00,3677.82,45.96
29,5,491.97,3087.68,32.50,8.00,22.20,355.03,529.00,3116.16,44.47
28,6,391.50,4291.75,48.02,13.00,22.20,505.94,552.00,4112.30,46.44
6,10,124.60,4246.96,85.94,13.00,13.00,521.41,64.00,4164.71,116.31
24,1,645.20,5831.93,121.12,6.00,16.70,412.91,651.00,5511.34,53.22
13,9,23.84,3769.28,51.34,11.00,7.40,532.94,65.00,3632.77,74.39
8,2,1106.50,3298.27,44.08,7.00,24.10,361.80,906.00,2850.60,38.81
25,11,1087.75,4935.10,124.26,9.00,27.80,467.67,1029.00,4473.03,49.52
15,8,583.16,2489.73,26.71,17.00,14.80,446.86,581.00,2422.59,26.71
6,5,361.10,3893.52,89.83,12.00,18.50,382.83,364.00,3582.00,73.36
12,11,470.90,4554.62,51.06,6.00,13.00,401.72,508.00,4397.04,59.94
14,3,250.00,5495.55,147.07,7.00,9.30,508.30,136.00,5336.43,156.62
15,6,901.04,3887.03,47.37,14.00,31.50,321.77,1014.00,3524.04,47.70
14,2,828.16,3346.35,48.08,7.00,20.40,474.83,686.00,2967.87,34.18
8,7,379.80,3416.04,59.48,13.00,14.80,620.70,322.00,3283.78,71.59
14,11,249.69,3847.70,51.96,7.00,5.60,450.93,374.00,3667.92,49.32
16,4,1477.76,3316.06,32.69,9.00,42.60,304.56,1174.00,2664.40,29.90
21,6,317.80,4629.04,58.17,12.00,20.40,535.70,329.00,4426.99,44.98
27,8,630.50,4128.71,79.42,15.00,18.50,405.74,590.00,3839.56,94.62
10,2,1096.10,4382.12,78.88,7.00,24.10,527.08,497.00,4169.52,55.65
8,8,27.02,2561.38,29.55,14.00,5.60,556.35,47.00,2568.88,30.19
9,6,15.52,3247.93,44.20,15.00,9.30,518.93,45.00,3251.02,61.81
5,5,397.10,3467.91,47.29,8.00,14.80,527.76,390.00,3104.08,53.21
6,11,500.40,4742.40,58.11,8.00,14.80,527.70,846.00,4510.90,53.82
14,8,383.40,4355.31,96.27,19.00,20.40,447.31,342.00,4339.98,64.78
12,11,533.87,4733.07,54.99,11.00,18.50,377.80,587.00,4393.62,52.86
11,7,351.91,4504.56,68.32,16.00,27.80,534.85,403.00,4159.01,52.85
8,5,148.98,4442.39,82.54,11.00,14.80,484.91,194.00,4327.12,100.65
29,10,820.88,4111.39,34.64,7.00,22.20,435.74,715.00,3897.65,49.42
31,5,268.65,4171.08,70.02,15.00,31.50,429.14,388.00,4098.73,50.02
7,3,852.60,3524.74,49.77,8.00,25.90,498.91,705.00,3230.44,44.87
17,1,773.10,5132.14,51.83,9.00,24.10,406.63,948.00,4765.74,61.26
29,4,453.40,4246.69,76.94,8.00,22.20,507.60,396.00,4125.91,83.72
29,11,1321.77,4939.39,55.52,5.00,25.90,374.53,950.00,4700.91,82.81
17,1,814.50,4880.07,43.66,8.00,18.50,392.93,943.00,4653.15,56.69
5,11,275.70,3773.06,52.46,3.00,24.10,615.49,335.00,3875.21,51.95
13,4,1461.77,4214.21,67.44,11.00,35.20,403.48,1290.00,4017.49,64.47
4,10,242.00,4423.26,55.29,15.00,14.80,420.60,298.00,4422.75,63.11
10,8,54.09,2557.56,41.38,12.00,1.90,571.17,55.00,2660.78,46.65
10,4,591.91,4668.29,72.61,10.00,25.90,511.46,518.00,4599.18,71.10
26,11,202.24,6080.66,375.24,7.00,7.40,433.57,212.00,5933.46,209.20
25,1,993.48,5658.96,116.87,4.00,35.20,498.54,579.00,5609.01,125.29
30,4,143.50,2879.53,58.63,4.00,14.80,599.60,148.00,2691.36,59.34
5,12,1003.27,6130.00,525.95,2.00,14.80,448.94,768.00,6044.23,228.49
30,6,975.54,3652.32,32.27,16.00,24.10,289.21,954.00,3107.11,47.08
